"STATISTIC","Statistic Label","TLIST(M1)","Month","C04199V04971","Time Bands","UNIT","VALUE"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","290","09:30  <  10:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","300","10:00  <  10:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","310","10:30  <  11:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","320","11:00  <  11:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","330","11:30  <  12:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","340","12:00  <  12:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","350","12:30  <  13:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","360","13:00  <  13:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","370","13:30  <  14:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","380","14:00  <  14:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","390","14:30  <  15:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","400","15:00  <  15:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","410","15:30  <  16:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","420","16:00  <  16:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","430","16:30  <  17:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","440","17:00  <  17:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","450","17:30  <  18:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","460","18:00  <  18:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","470","18:30  <  19:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","480","19:00  <  19:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","490","19:30  <  20:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","500","20:00  <  20:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","510","20:30  <  21:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","520","21:00  <  21:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","530","21:30  <  22:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","540","22:00  <  22:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","550","22:30  <  23:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","560","23:00  <  23:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","570","23:30  <  00:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","100","00:00  <  00:30","%","57"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","110","00:30  <  01:00","%","57"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","120","01:00  <  01:30","%","58"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","130","01:30  <  02:00","%","59"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","140","02:00  <  02:30","%","58"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","150","02:30  <  03:00","%","59"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","160","03:00  <  03:30","%","59"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","170","03:30  <  04:00","%","59"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","180","04:00  <  04:30","%","58"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","190","04:30  <  05:00","%","58"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","200","05:00  <  05:30","%","57"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","210","05:30  <  06:00","%","56"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","220","06:00  <  06:30","%","53"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","230","06:30  <  07:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","240","07:00  <  07:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","250","07:30  <  08:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","260","08:00  <  08:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","270","08:30  <  09:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","280","09:00  <  09:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","290","09:30  <  10:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","300","10:00  <  10:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","310","10:30  <  11:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","320","11:00  <  11:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","330","11:30  <  12:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","340","12:00  <  12:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","350","12:30  <  13:00","%","49"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","360","13:00  <  13:30","%","50"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","370","13:30  <  14:00","%","49"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","380","14:00  <  14:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","390","14:30  <  15:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","400","15:00  <  15:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","410","15:30  <  16:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","420","16:00  <  16:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","430","16:30  <  17:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","440","17:00  <  17:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","450","17:30  <  18:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","460","18:00  <  18:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","470","18:30  <  19:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","480","19:00  <  19:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","490","19:30  <  20:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","500","20:00  <  20:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","510","20:30  <  21:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","520","21:00  <  21:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","530","21:30  <  22:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","540","22:00  <  22:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","550","22:30  <  23:00","%","53"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","560","23:00  <  23:30","%","53"
"MEG03C01","Renewable electricity generation percentage","202311","2023 November","570","23:30  <  00:00","%","54"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","100","00:00  <  00:30","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","110","00:30  <  01:00","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","120","01:00  <  01:30","%","65"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","130","01:30  <  02:00","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","140","02:00  <  02:30","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","150","02:30  <  03:00","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","160","03:00  <  03:30","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","170","03:30  <  04:00","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","180","04:00  <  04:30","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","190","04:30  <  05:00","%","64"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","200","05:00  <  05:30","%","63"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","210","05:30  <  06:00","%","62"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","220","06:00  <  06:30","%","61"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","230","06:30  <  07:00","%","60"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","240","07:00  <  07:30","%","57"
"MEG03C01","Renewable electricity generation percentage","202312","2023 December","250","07:30  <  08:00","%","56"
